id,tokens,tags
422,"['Dado' 'que' 'el' 'Título' '7' 'exige' 'que' 'se' 'establezca' 'la'
 'validez' 'de' 'los' 'reclamos' 'de' 'viaje' 'antes' 'de' 'certificar'
 'el' 'pago,' 'consideramos' 'que' 'incluir' 'todos' 'los' 'gastos'
 'individualmente' 'en' 'el' 'comprobante' 'de' 'viaje' 'ayuda' 'a' 'que'
 'se' 'cumpla' 'este' 'requisito.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
423,"['Más' 'allá' 'de' 'Payangan,' 'la' 'carretera' 'poco' 'utilizada' 'sigue'
 'su' 'camino' 'por' 'el' 'espectacular' 'campo' 'hasta' 'llegar' 'a'
 'Batur' '(ver' 'página' 'a59).']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
424,"['Prudence,' 'nuestra' 'columnista' 'de' 'consejos,' 'se' 'ha' 'jubilado,'
 'y' 'ahora' 'su' 'columna' 'la' 'lleva' 'su' 'sobrina,' 'que' 'también'
 'se' 'llama' 'Prudence.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
425,"['Es' 'como' 'un' 'archivo' 'con' 'un' 'montón' 'de' 'pestañas'
 'diferentes,' 'ya' 'sabes.' 'Cada' 'pestaña' 'tiene' 'como' 'una' 'hoja'
 'de' 'cálculo' 'diferente' 'en' 'ella.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
426,['No' 'me' 'importa' 'si' 'no' 'sabes' 'nada' 'de' 'esto.'],[0 0 0 0 0 0 0 0 0]
427,"['Dijeron:' 'Estamos' 'pagando' 'por' 'un' 'lugar' 'para' 'que' 'te'
 'quedes.']",[0 0 0 0 0 0 0 0 0 0]
428,"['Después' 'del' '11/9,' 'Motassadeq' 'admitió' 'ante' 'las' 'autoridades'
 'alemanas' 'que' 'Shehhi' 'le' 'había' 'pedido' 'que' 'se' 'encargara'
 'de' 'los' 'asuntos,' 'de' 'modo' 'que' 'ocultase' 'la' 'ausencia' 'de'
 'Shehhi.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
429,"['El' 'miércoles' 'Clinton' 'decidió' 'hablar' 'de' 'una' 'industria'
 'diferente.']",[0 0 0 0 0 0 0 0 0]
430,"['Newsweek' 'describe' 'lo' 'lejos' 'que' 'llegará' 'la' 'industria' 'de'
 'la' 'lucha' 'libre' 'profesional' 'por' 'mantener' 'el' 'interés' 'de'
 'sus' 'aficionados.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
431,"['Dos' 'conceptos' 'que' 'aparecen' 'a' 'menudo' 'en' 'la' 'literatura'
 'pueden' 'ser' 'útiles' 'en' 'investigaciones' 'futuras.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
432,"['Pero' 'de' 'igual' 'forma,' 'los' 'animales' 'se' 'perderían' 'todo'
 'el' 'tiempo,' 'en' 'especial' 'las' 'cabras.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
433,"['sí,' 'otra' 'cosa' 'que' 'no' 'entiendo' 'son' 'cosas' 'como' 'vender'
 'tecnología' 'y' 'uh' 'incluso' 'maquinaria' 'militar' 'a' 'gobiernos'
 'extranjeros' 'y' 'luego' 'perdonarles' 'su' 'deuda']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
434,"['Entonces,' '¿qué' 'pasa' 'con' 'un' 'plan' 'híbrido:' 'suscripciones'
 'para' 'usuarios' 'intensivos' 'y' 'micropagos' 'para' 'el' 'resto?']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
435,"['00' 'invertido' 'en' 'un' 'programa' 'de' 'capacitación' 'laboral'
 'para' 'una' 'persona' 'que' 'recibe' 'asistencia' 'social' 'ahorra' '3'
 '$.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
436,"['Entre' 'las' '6:45' 'y' 'las' '7:40,' 'Atta' 'y' 'Omari,' 'junto' 'con'
 'Satam' 'al' 'Suqami,' 'Wail' 'al' 'Shehri' 'y' 'Waleed' 'al' 'Shehri,'
 'se' 'registraron' 'y' 'embarcaron' 'en' 'el' 'vuelo' '11' 'de'
 'American' 'Airlines' 'con' 'destino' 'a' 'Los' 'Ángeles.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
437,"['Sí,' '4.º' 'fue' 'superdivertido.']",[0 0 0 0]
438,"['Los' 'operadores' 'no' 'han' 'sido' 'informados' 'sobre' 'la'
 'imposibilidad' 'de' 'llevar' 'a' 'cabo' 'los' 'rescates' 'en' 'la'
 'azotea' 'y' 'por' 'eso,' 'no' 'pudieron' 'informar' 'a' 'las' 'personas'
 'que' 'llamaban' 'de' 'que' 'fueron' 'prácticamente' 'descartados.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
439,"['El' 'CIO' 'y' 'las' 'autoridades' 'responsables' 'deciden' 'qué' 'tipo'
 'de' 'trabajo' 'es' 'apropiado' 'externalizar' 'y' 'qué' 'tipo' 'de'
 'trabajo' 'es' 'mejor' 'realizarlo' 'internamente.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
440,"['La' 'playa' 'era' 'hermosa' 'y' 'ese' 'era' 'realmente' 'un' 'lugar'
 'muy' 'agradable' 'para' 'visitar,' 'así' 'que' 'ese' 'es'
 'probablemente' 'uno' 'de' 'mis' 'lugares' 'favoritos,' '¿y' 'el' 'tuyo?']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
441,"['En' 'Tokio,' 'un' 'corresponsal' 'de' 'The' 'Economist' 'vio' 'una'
 'camiseta' 'O' 'D' 'en' 'Bourgeoisie' 'Milk' 'Boy' 'Milk.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
442,"['Puede' 'que' 'lleve' 'razón,' 'y' 'puede' 'que' 'no.']",[0 0 0 0 0 0 0 0]
443,"['Por' 'lo' 'general,' 'se' 'necesita' 'tiempo' 'adicional' 'para'
 'desarrollar' 'el' 'plan' 'de' 'acción.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
444,"['No' 'es' 'eso.' 'Pero' 'estaban' 'predestinados' 'a' 'malinterpretarse'
 'mutuamente.']",[0 0 0 0 0 0 0 0 0]
445,"['(frenéticamente)' 'No,' 'no,' '¡no' 'quiero' 'que' 'mueras!']",[0 0 0 0 0 0 0]
446,"['Nombre' 'de' 'la' 'organización' '(si' 'se' 'aplica),' 'Dirección,'
 'Ciudad,' 'Estado,' 'CP']",[0 0 0 0 0 0 0 0 0 0 0]
447,"['Presenta' 'tu' 'base' 'para' 'evaluar' 'la' 'fiabilidad' 'de' 'los'
 'datos' 'como' 'aún' 'por' 'determinar.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
448,"['Considere' 'esta' 'figura' 'en' 'el' 'descubrimiento' 'del' 'hecho' 'de'
 'que' 'el' 'diccionario' 'más' 'grande' 'de' 'inglés,' 'ahora' 'agotado,'
 'tenía' '600,000' 'o' 'más' 'entradas,' 'incluidas' 'muchas' 'formas'
 'obsoletas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
449,"['Y' 'qué' 'tal' 'si' 'se' 'parece' 'exactamente' 'a' 'lo' 'que' 'intento'
 'hacer.']",[0 0 0 0 0 0 0 0 0 0 0 0]
450,"['sí,' 'claro,' 'no' 'estaban' 'hablando' 'de' 'eh...' 'cuando' 'sabes'
 'que' 'no' 'puedes' 'cuidarlos,' 'pero' 'sabías' 'que' 'vendrían' 'de'
 'grandes' 'familias' 'extensas']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
451,"['Si' 'está' 'buscando' 'una' 'alternativa' 'nocturna' 'a' 'Harvard'
 'Square,' 'diríjase' 'a' 'Inman' 'Square,' 'con' 'sabor' 'hispano,'
 'ubicado' 'en' 'Cambridge' 'Street.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
452,['No.' 'La' 'sangre' 'cerró' 'su' 'telescopio.'],[0 0 0 0 0 0]
453,"['Recuerda' 'ocultar' 'todas' 'las' 'posesiones' 'portátiles' 'de' 'los'
 'monos.']",[0 0 0 0 0 0 0 0 0]
454,"['Hay' 'una' 'horca' 'esperando' 'a' 'este' 'granuja' 'en' 'Port' 'Royal.'
 'La' 'sangre' 'habría' 'intervenido,' 'pero' 'Lord' 'Julian' 'se' 'lo'
 'impidió.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
455,"['Los' 'prototipos' 'fueron' 'utilizados' 'por' 'las' 'empresas'
 'comerciales' 'durante' 'todo' 'el' 'proceso' 'de' 'desarrollo' 'del'
 'producto' 'y' 'no' 'sólo' 'durante' 'la' 'integración' 'del' 'producto.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
456,['Sospecho' 'que' 'parte' 'de' 'la' 'respuesta' 'es' 'sociológica.'],[0 0 0 0 0 0 0 0]
457,['No' 'quisieron' 'permanecer' 'cautivos.'],[0 0 0 0]
458,"['Me' 'refiero' 'a' 'que' 'tenía' 'mi' 'reloj' 'y' 'estaba' 'por' 'todos'
 'mis' 'zapatos' 'y' 'en' 'los' 'arbustos' 'todo' 'se' 'volvió' 'blanco'
 'allá' 'abajo']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
459,"['Aquí' 'se' 'necesitan' 'fondos' 'para' 'utilizarlos' 'como' 'capital'
 'inicial' 'a' 'medida' 'que' 'trabajamos' 'para' 'establecer' 'proyectos'
 'que' 'deberían' 'convertirse' 'en' 'autosuficientes' 'para' 'el'
 'colegio.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
460,"['Investigadores' 'del' 'FBI' 'han' 'especulado' 'con' 'que' 'Al' 'Qaeda'
 'podría' 'haber' 'mandado' 'a' 'otros' 'extremistas' 'musulmanes' 'en'
 'la' 'zona' 'de' 'Phoenix' 'tomar' 'parte' 'en' 'entrenamientos' 'de'
 'aviación.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
461,"['Hum,' 'después' 'nos' 'mudamos' 'a' 'una' 'nueva' 'casa.']",[0 0 0 0 0 0 0 0]
462,"['Bueno,' 'no' 'hay' 'nadie' 'ahí' 'para' 'ayudarme.']",[0 0 0 0 0 0 0]
463,"['Aunque' 'hoy' 'equiparamos' 'en' 'seguida' 'a' 'KSM' 'con' 'todo' 'Al'
 'Qaeda,' 'no' 'era' 'así' 'antes' 'del' '11/9.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
464,"['El' 'presidente' 'Kennedy' 'dice' 'a' 'los' 'pilotos,' 'dice,'
 ""'Caballeros,"" 'hacen' 'buenas' ""fotos'.""]",[0 0 0 0 0 0 0 0 0 0 0 0]
465,"['Hicieron' 'algunas' 'preguntas,' 'las' 'contesté' 'y' 'me' 'dijeron:'
 'Recoge' 'tu' 'equipaje' 'y' 'vete' 'de' 'inmediato' 'a' 'la' 'dirección'
 'a' 'la' 'que' 'se' 'suponía' 'que' 'ibas' 'a' 'ir' 'cuando' 'llegaste'
 'a' 'Washington.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
466,"['Mmm...,' 'mis' 'abuelos' 'siempre' 'fueron' 'personas' 'muy,' 'muy'
 'cariñosas' 'y' 'algunas' 'veces' 'estuvieron' 'mis' 'padres' 'y'
 'sencillamente' 'lo' 'pasamos' 'muy' 'bien' 'allá' 'abajo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
467,"['Así' 'que' 'usualmente' 'nos' 'encontramos' 'en' 'la' 'cabaña' 'de' 'mi'
 'tío' 'en' 'el' 'lago' 'y' 'nos' 'quedamos' 'un' 'par' 'de' 'días'
 'allí.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
468,"['Un' 'empleado' 'del' 'condado' 'estará' 'disponible' 'para' 'ayudar' 'a'
 'litigantes' 'con' 'sus' 'investigaciones' 'también.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
469,"['No' 'sé' 'si' 'vienes' 'de' 'Texas,' 'probablemente' 'no' 'lo' 'sé,'
 'no' 'debería' 'hacer' 'estereotipos,' 'pero' 'el' 'control' 'de' 'armas'
 'probablemente' 'está' 'un' 'poco' 'mal' 'visto' 'allí,' 'pensaría']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
470,['como' 'harías' 'aeróbicos'],[0 0 0]
471,"['Además' 'de' 'las' 'estadísticas' 'de' 'volumen' 'y' 'entrega' 'de'
 'cada' 'una' 'de' 'las' '13' '212' 'rutas' 'residenciales,' 'CCS'
 'ofrece' 'el' 'código' 'postal' 'asociado' 'de' '5' 'dígitos' 'para'
 'cada' 'ruta.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
472,"['Los' 'lingüistas' 'han' 'demostrado' 'que' 'la' 'primera' 'lengua'
 'franca' '(conocida' 'por' 'muchos' 'lingüistas' 'como' 'Lingua' 'Franca'
 'Mediterránea)' 'ya' 'se' 'hablaba' 'antes' 'de' 'que' 'comenzara' 'la'
 'primera' 'Cruzada' 'en' 'el' 'año' '1096' 'd.' 'C.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
473,"['Bueno,' 'no' 'me' 'iba' 'a' 'registrar.']",[0 0 0 0 0 0]
474,"['Vinculado' 'a' 'Nueva' 'Escocia' 'por' 'el' 'angosto' 'Istmo' 'de'
 'Chignecto,' 'Nueva' 'Brunswick' 'se' 'convirtió' 'en' 'una' 'provincia'
 'separada' 'en' '1784' 'a' 'petición' 'de' '14' '000' 'refugiados'
 'lealistas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
475,"['Entonces,' 'cuando' 'le' 'dijeron' 'que' 'se' 'tenía' 'que' 'ir' 'a'
 'casa' 'con' 'este' 'tipo,' 'ella' 'dijo:' '¿Irme' 'a' 'casa' 'con' 'él?']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
476,"['En' 'Prinsengracht,' 'Otto' 'Frank' 'y' 'su' 'familia' 'se'
 'escondieron' 'en' 'el' 'ático' 'de' 'sus' 'locales' 'comerciales'
 'durante' 'más' 'de' 'dos' 'años' 'antes' 'de' 'ser' 'descubiertos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
477,"['En' 'la' 'celebración' 'del' '90º' 'cumpleaños' 'de' 'la' 'Escuela' 'de'
 'Medicina' 'de' 'la' 'Universidad' 'de' 'Indiana,' 'vemos' 'lo' 'mucho'
 'que' 'debemos' 'a' 'los' 'soñadores' 'y' 'a' 'sus' 'sueños.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
478,"['La' 'Organización' 'Mundial' 'de' 'la' 'Salud' 'anunció' 'que' 'una'
 'nueva' 'estrategia' 'para' 'tratar' 'la' 'tuberculosis' 'podría'
 'salvar' '10' 'millones' 'de' 'vidas' 'en' 'la' 'próxima' 'década.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
479,['No' 'concedo' 'la' 'comisión' 'al' 'Rey' 'a' 'la' 'ligera.'],[0 0 0 0 0 0 0 0 0]
480,['Cuidadosamente' 'acarició' 'su' 'barba' 'dorada.'],[0 0 0 0 0]
481,"['Se' 'ha' 'informado' 'al' 'coronel' 'Bishop' 'de' 'mi' 'llegada.' 'El'
 'cambio' 'repentino' 'en' 'los' 'modales' 'de' 'Calverley' 'con' 'la'
 'mención' 'del' 'nombre' 'de' 'Lord' 'Julian' 'demostró' 'que' 'había'
 'recibido' 'la' 'notificación' 'y' 'que' 'tenía' 'conocimiento' 'de' 'la'
 'misma.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
482,"['Al' 'igual' 'que' 'con' 'todos' 'los' 'obsequios' 'al' 'Instituto,' 'el'
 '100' '%' 'de' 'su' 'contribución' 'se' 'utilizará' 'directamente' 'para'
 'la' 'investigación.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
483,"['Las' 'oficinas' 'de' 'turismo' 'han' 'intentado' 'cambiar' 'el' 'nombre'
 'de' 'la' 'zona' 'de' ""L'Estrie,"" 'pero' 'incluso' 'los' 'quebequenses'
 'más' 'militantes' 'prefieren' 'la' 'traducción' 'habitual' 'directa,'
 'aunque' 'aproximada,' 'de' 'los' 'Cantones' 'del' 'Este.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
484,"['Las' 'normativas' 'de' 'la' 'FDA' 'no' 'dificultan' 'la' 'compra' 'de'
 'cigarrillos' 'por' 'parte' 'de' 'los' 'adultos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
485,"['volvimos' 'de' 'eh' 'eh' 'Grand' 'Rapids' 'en' 'donde' 'se' 'graduó'
 'uno' 'de' 'nuestros' 'hijos']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
486,"['Este' 'hombre' 'nació' 'en' 'Alemania,' 'es' 'rico,' 'educado,' 'viajó'
 'mucho' '...']",[0 0 0 0 0 0 0 0 0 0 0]
487,"['Pero' 'yo' 'estaba' 'como,' 'olvídalo,' 'me' 'voy' 'a' 'comer' 'el'
 'almuerzo.' 'Tenía' 'hambre.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
488,"['uno' 'de' 'los' 'beneficios' 'que' 'obtenemos' 'es,' 'por' 'supuesto,'
 'viajar.']",[0 0 0 0 0 0 0 0 0 0]
489,"['A' 'su' 'vez,' 'el' 'objeto' 'debe' 'estar' 'en' 'la' 'máquina' 'unos'
 'minutos,' 'y' 'luego' 'la' 'máquina' 'durante' 'minutos,' 'y' 'así.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
490,"['No' 'se' 'sugiere' 'que' 'estos' 'sujetos' 'estén' 'prohibidos,' 'solo'
 'que' 'es' 'difícil,' 'incluso' 'después' 'de' 'veinte' 'años' 'de'
 'aculturización,' 'que' 'un' 'forastero' 'perciba' 'mucho' 'de' 'lo'
 'que' 'es' 'divertido' 'acerca' 'de' 'los' 'suyos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
491,"['Bueno,' 'bueno,' 'no,' 'ni' 'se' 'te' 'ocurra' 'decírmelo' 'últimamente']",[0 0 0 0 0 0 0 0 0]
492,"['Otros' 'sitios' 'que' 'merece' 'la' 'pena' 'visitar' 'incluyen' 'la'
 'casa' 'de' 'Balzac' '(47' 'Rue' 'Rayanouard)' 'y' 'el' 'estudio' 'de'
 'Delacroix' '(6' 'Rue' 'Furstenberg).']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
493,"['El' 'viaje' 'valió' 'la' 'pena,' 'al' 'menos' 'en' 'términos' 'de'
 'entender' 'qué' 'motiva' 'a' 'los' 'creyentes' 'de' 'la' 'República'
 'de' 'Texas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
494,"['Por' 'ejemplo,' 'supongamos' 'que' 'el' 'coste' 'de' 'compartir' 'el'
 'trabajo' 'es' '10' 'a' 'y' 'el' 'coste' 'del' 'correo' 'básico' 'es'
 '16' 'a.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
495,['Por' 'fin' 'le' 'da' 'un' 'motivo' 'de' 'queja.'],[0 0 0 0 0 0 0 0]
496,"['También' 'ordenó' 'al' 'secretario' 'Rumsfeld' 'desarrollar' 'un' 'plan'
 'militar' 'contra' 'los' 'talibanes.']",[0 0 0 0 0 0 0 0 0 0 0 0]
497,"['En' '1972,' 'Phillip' 'Morris,' 'de' ""Inc.'s"" 'Miller' 'Brewing' 'Co.'
 'compró' 'la' 'marca' 'de' 'cervezas' 'Lite' 'en' 'una' 'compra' 'de'
 'Meister' 'Brau' 'Inc.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
498,"['Los' 'miembros' 'reciben' 'descuentos' 'en' 'productos' 'y'
 'publicaciones' 'de' 'Society' 'en' 'catálogos' 'habituales' 'y' 'en'
 'la' 'tienda' 'de' 'regalos' 'del' 'mercado' 'histórico,' 'que' 'se'
 'encuentra' 'en' 'la' 'preciosa' 'sede' 'central' 'de' 'Society.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
499,['Me' 'da' 'igual' 'cómo' 'lo' 'hagas.'],[0 0 0 0 0 0]
500,"['Texas' 'considera' 'que' 'las' 'diversas' 'formas' 'de' 'educación'
 'son' 'costo' 'benificioso' 'en' 'su' 'programa' 'de' 'Medicaid.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
501,"['Es' 'curioso' 'observar' 'que' 'los' 'términos' 'que' 'no' 'aparecen'
 'en' 'la' 'lista' 'incluyen' 'lento' 'aprendizaje,' 'discapacidad'
 'neurológica,' 'lesión' 'cerebral' 'y' 'discapacidad' 'educativa.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
502,"['Bueno,' 'como' 'estaba' 'diciendo' 'a' 'su' 'señoría,' 'que' 'pensaba'
 'como' 'tú' 'que' 'tener' 'a' 'la' 'Sra.' 'Bishop' 'fuera' 'garantizaría'
 'nuestra' 'seguridad,' 'ni' 'por' 'su' 'madre' 'olvidaría' 'ese'
 'esclavista' 'lo' 'que' 'se' 'le' 'debe.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
503,"['Finalmente' 'agregó' 'un' 'claustro,' 'una' 'galería' 'y' 'una' 'torre.']",[0 0 0 0 0 0 0 0 0]
504,"['El' 'tiempo' 'necesario' 'para' 'completar' 'esta' 'fase' 'de' 'un'
 'proyecto' 'de' 'implementación' 'son' 'unos' '17' 'meses' 'para' 'SCR.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
505,"['Las' 'estadísticas' 'en' 'rutas' 'rurales' 'presentadas' 'en' 'este'
 'trabajo' 'están' 'basadas' 'en' 'los' 'datos' 'del' 'National' 'Mail'
 'Count' 'de' '1989.c']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
506,['Lo' 'resumiremos' 'brevemente' 'aquí.'],[0 0 0 0]
507,"['Cualquier' 'forma' 'superior' 'de' 'pensamiento,' 'señaló,' 'aparece'
 'primero' 'en' 'la' 'comunicación' 'social' 'entre' 'el' 'niño' 'y' 'los'
 'representantes' 'de' 'su' 'cultura' 'cuando' 'participan' 'en' 'una'
 'actividad' 'conjunta.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
508,"['Con' 'respecto' 'a' 'la' 'propuesta' 'adicional' 'de' 'KSM' 'de'
 'bombardear' 'aviones' 'de' 'carga' 'mediante' 'el' 'envío' 'de'
 'chaquetas' 'que' 'contienen' 'nitrocelulosa,' 'KSM' 'declara' 'que'
 'Bin' 'Ladin' 'expresó' 'su' 'interés' 'en' 'cambiar' 'la' 'operación'
 'para' 'que' 'involucre' 'un' 'operativo' 'suicida.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
509,"['Los' 'archivos' 'de' 'caso' 'pueden' 'necesitar' 'ser' 'traducidos' 'a'
 'aquellos' 'clientes' 'que' 'leen' 'un' 'idioma' 'que' 'no' 'sea' 'el'
 'inglés.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
510,"['Este' 'grupo' 'de' 'donantes' 'ayudará' 'directamente' 'al' 'Rector' 'a'
 'satisfacer' 'las' 'necesidades' 'inmediatas' 'de' 'la' 'facultad,' 'los'
 'estudiantes' 'y' 'el' 'personal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
511,"['No' 'importa' 'la' 'pregunta' 'de' 'si' 'el' 'promedio' 'industrial'
 'del' 'Dow' 'Jones' 'es' 'la' 'medida' 'adecuada' 'de' 'lo' 'bien' 'que'
 'lo' 'están' 'haciendo' 'los' 'ricos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
512,"['sabes,' 'y' 'ella' 'está' 'rellenando' 'los' 'pétalos' 'allá' 'y' 'yo'
 'no' 'sabía' 'nada' 'de' 'ninguna' 'consecuencia.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
513,"['Así' 'que' 'fui' 'a' 'Washington' 'D.C.' 'y' 'no' 'fui' 'directamente'
 'a' 'donde' 'me' 'dijeron' 'en' 'mis' 'órdenes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
514,"['Después' 'del' 'kilómetro' '7' 'hay' 'un' 'giro' 'a' 'la' 'derecha' 'al'
 'hoyo' '18' 'Pok-Ta-Pok,' 'que' 'se' 'ubica' 'sobre' 'una' 'superficie'
 'grande' 'que' 'sale' 'hacia' 'fuera' 'en' 'la' 'laguna.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
515,"['Cada' 'julio' 'celebramos' 'la' 'tradición' 'de' 'nuestro' 'estado' 'en'
 'el' 'festival' ""Society's"" 'Hoosier' 'History' 'Festival.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
516,"['Hay' 'muchas' 'otras' 'opciones' 'culturales' 'y' 'artísticas' 'en'
 'Indianapolis,' 'aunque' 'ninguna' 'mejor' 'que' 'el' 'Teatro' 'Cívico.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
517,"['pues' 'no' 'lo' 'sé,' 'ojalá' 'lo' 'supiera']",[0 0 0 0 0 0 0]
518,"['Su' 'mano' 'se' 'cerró' 'sobre' 'la' 'culata' 'de' 'una' 'de' 'las'
 'pistolas' 'colgadas' 'ante' 'él.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
